date,RC60,HV60,AVG_SIGMA
2017-08-15,-1.0220934434782658,-0.8684952848301315,-0.9545867519843201
2017-08-16,-1.0144023357713527,-0.8728465165956227,-0.9660429485215642
2017-08-17,-1.0458800567223125,-0.9043939180594042,-0.999205713923732
2017-08-18,-1.0722249507497943,-0.9056019660237017,-0.989883330416345
2017-08-21,-1.27699900560203,-1.0879693052782629,-1.0661712932536695
2017-08-22,-1.2733558091006074,-1.065411238832666,-1.0433075194057757
2017-08-23,-1.2622075430627864,-1.0595375731426726,-1.045756999986041
2017-08-24,-1.2668504073931839,-1.058839748508057,-1.0432388209867676
2017-08-25,-1.1104456052540688,-0.9619029032887098,-0.9762681614183686
2017-08-28,-1.2103750494724455,-0.9757309405453604,-0.9218344635088395
2017-08-29,-1.2176159311049797,-0.9812005955756637,-0.9207335229142973
2017-08-30,-1.228385370240672,-0.9811396043841,-0.9084716812865226
2017-08-31,-1.189783542564645,-0.9862595161149958,-0.9086644850772928
2017-09-01,-1.1904255338638174,-0.987437133766814,-0.8704718474795042
2017-09-04,-1.1840095379213937,-0.9873376739868793,-0.8701176934889194
2017-09-05,-1.18692877698092,-0.9827835508707209,-0.8591318116809401
2017-09-06,-1.229219449600712,-1.0445032407267527,-0.8799791294624663
2017-09-07,-1.2063399344107786,-1.034180758800459,-0.8751322634358409
2017-09-08,-1.20751869125919,-1.0385774523350129,-0.8703152193889139
2017-09-11,-1.2341102923830911,-1.0650074917014214,-0.8793976565519658
2017-09-12,-1.2417081266434238,-1.0647676374008892,-0.8744169446327376
2017-09-13,-1.253289828348178,-1.0795561463669683,-0.8837265723197868
2017-09-14,-1.2411726137493455,-1.0795002587444205,-0.889994131364671
2017-09-15,-1.2423161472545166,-1.082060994517283,-0.8836683700975284
2017-09-18,-1.248092511653193,-1.0880060123379245,-0.8906075389115586
2017-09-19,-1.2275702317261645,-1.0906245478509295,-0.8993660747221531
2017-09-20,-1.2030726161233576,-1.1025538871285638,-0.9174758745839567
2017-09-21,-1.2033796584968155,-1.1057387645671388,-0.9046399887078139
2017-09-22,-1.2055816133169266,-1.1068023192206182,-0.8801425589648175
2017-09-25,-1.2332679334405532,-1.1210921700842775,-0.8585863627846627
2017-09-26,-1.2625975856160423,-1.1510197879535526,-0.8760747361769957
2017-09-27,-1.262084073135626,-1.1908628117431674,-0.9016284063064561
2017-09-28,-1.253944884072773,-1.1914040753651514,-0.9042044038744586
2017-09-29,-1.2689727158155975,-1.1948184244472235,-0.9306263333094589
2017-10-09,-1.2546222594911414,-1.182830077259036,-0.9286469366790183
2017-10-10,-1.2897558069356356,-1.1983239156054408,-0.9401778667667793
2017-10-11,-1.2714014586313982,-1.197081106074974,-0.9489541160506522
2017-10-12,-1.3653991487750183,-1.2466862653360793,-0.9876438359974179
2017-10-13,-1.3874869570929849,-1.2639005019874228,-0.9972251427092225
2017-10-16,-1.3207787617015991,-1.2602357276240992,-1.0553155949315
2017-10-17,-1.2926918785069865,-1.2627393252594155,-1.086712934594482
2017-10-18,-1.2802729965720494,-1.2765875980504657,-1.1464381365943026
2017-10-19,-1.2978008718914147,-1.2781482278556662,-1.1356993822239432
2017-10-20,-1.2926057748501016,-1.2964500900309333,-1.148191167776044
2017-10-23,-1.2845049201722334,-1.3041804128942927,-1.1561293724442585
2017-10-24,-1.2585841312698858,-1.2983777899198643,-1.1574192570249473
2017-10-25,-1.2456067354207114,-1.3014179959963976,-1.180621289433902
2017-10-26,-1.2882860567571255,-1.2895875065142637,-1.1193178874779242
2017-10-27,-1.2800967682335906,-1.223208145519786,-1.0733343576255976
2017-10-30,-1.3039936427584806,-1.2206502754627928,-1.0354946722709364
2017-10-31,-1.3931742919095185,-1.2843161695149243,-1.0952997490458962
2017-11-01,-1.3856728563672533,-1.283133679233357,-1.0908248343888916
2017-11-02,-1.4670718577177801,-1.3444827878747332,-1.118666395164945
2017-11-03,-1.482622367269933,-1.3653153531836697,-1.1332783596850338
2017-11-06,-1.4875370549185336,-1.360659151084583,-1.099480193323012
2017-11-07,-1.4399243111942122,-1.3303441795153519,-1.0680123358710916
2017-11-08,-1.4583060482459442,-1.3446223014929586,-1.0857291313722974
2017-11-09,-1.4604275840613778,-1.3485026483037892,-1.0841100041942309
2017-11-10,-1.6564022442310646,-1.4268386884335056,-1.0820511557045578
2017-11-13,-1.668769205778905,-1.440010666044428,-1.089355842637455
2017-11-14,-1.6508376836650573,-1.4325706861431944,-1.0713329549776063
2017-11-15,-1.657948136329354,-1.4324013150663912,-1.0606541545991697
2017-11-16,-1.7285508231665565,-1.4074402651816187,-0.9986822078430779
2017-11-17,-1.546951520395963,-1.292187494972229,-0.9088158307460934
2017-11-20,-1.5662377890777472,-1.2918704666344718,-0.9027793628900143
2017-11-21,-1.5254024842966636,-1.2545535286894676,-0.8680478526993675
2017-11-22,-1.5625100063077753,-1.247131135446412,-0.7722807341171654
2017-11-23,-1.3669232418659767,-1.0606690550888447,-0.706564188125167
2017-11-24,-1.5130776010205547,-1.1846689391729794,-0.7919603623151685
2017-11-27,-1.4807544776172694,-1.1955096585311749,-0.8698717314980011
2017-11-28,-1.4493476257906468,-1.1763518551587475,-0.8498386069017091
2017-11-29,-1.4569648097161259,-1.1821647160265543,-0.827981823059603
2017-11-30,-1.4514769435906725,-1.1544208966139795,-0.8307978285087929
2017-12-01,-1.4392896107671604,-1.1358963571703389,-0.8405874538104283
2017-12-04,-1.4288686263582888,-1.1257880821647224,-0.8387812770724811
2017-12-05,-1.3165297386518968,-1.061567097757917,-0.8008498945085025
2017-12-06,-1.2760394410170142,-1.0267215185678111,-0.7922393936314079
2017-12-07,-1.2808333903163165,-1.0210082966578087,-0.7916024844253112
2017-12-08,-1.3066497475427776,-1.0171398615305756,-0.784347481383802
2017-12-11,-1.2965701357282964,-0.9956780723124163,-0.7801862609008632
2017-12-12,-1.1963896231878208,-0.9157462085759187,-0.7433297127632583
2017-12-13,-1.1884861952623154,-0.9053771388034219,-0.7368427934101612
2017-12-14,-1.1663942101017137,-0.8953276707104352,-0.7338476256027442
2017-12-15,-1.1189345384387823,-0.863011890404134,-0.7300958436317244
2017-12-18,-1.1114940010086585,-0.8621530269049734,-0.7351149879395852
2017-12-19,-1.0691514877422748,-0.811878951340238,-0.715212323572767
2017-12-20,-1.0722449573496937,-0.8161716785122812,-0.7110936033978172
2017-12-21,-1.0738266354105082,-0.8150146313580202,-0.7103334316841102
2017-12-22,-1.0604795143938965,-0.8051162154859547,-0.7144079279420468
2017-12-25,-1.0427362379893719,-0.8046972559368124,-0.7355960511109408
2017-12-26,-1.0466946085166002,-0.802188974241332,-0.7179628681958672
2017-12-27,-0.9969646412691039,-0.7171687711900863,-0.6816223720698906
2017-12-28,-1.0094159131196465,-0.709893508275159,-0.6585632003677622
2017-12-29,-1.0838037112898575,-0.7118847866148358,-0.5276810039457993
2018-01-02,-1.0306656971447636,-0.664283492605288,-0.489362404923681
2018-01-03,-1.0473621727468303,-0.6642673818714373,-0.46665224879948586
2018-01-04,-1.0567111201876846,-0.6664095815882081,-0.4573385795339791
2018-01-05,-1.0503555809723115,-0.6658511952284646,-0.4467875477541465
2018-01-08,-1.080986644137277,-0.6645998091803609,-0.3985622947916958
2018-01-09,-1.0834549354751906,-0.6593753125791592,-0.401785174191711
2018-01-10,-1.1223902942873556,-0.6487221413863513,-0.3654599091354871
2018-01-11,-1.1436516046134821,-0.6683165470432759,-0.3807436242393481
2018-01-12,-1.1349533388606983,-0.6608167279707555,-0.3858170259467764
2018-01-15,-1.1751908744275603,-0.6610144015599243,-0.34982663676234094
2018-01-16,-1.197897213751821,-0.6609598595413375,-0.303802492665453
2018-01-17,-1.2276024375466146,-0.6660504335792379,-0.26776846951256866
2018-01-18,-1.2399499311128697,-0.6530795407266802,-0.21271653068183347
2018-01-19,-1.2284931617963566,-0.657897671182851,-0.22714641866122354
2018-01-22,-1.2736136686797888,-0.7000263820296119,-0.24223177222322537
2018-01-23,-1.2545105326013668,-0.6654545839346877,-0.2213242419126523
2018-01-24,-1.3063450610400567,-0.678697076753018,-0.1962874040067446
2018-01-25,-1.2766321046795206,-0.6615880625710392,-0.19493008917400717
2018-01-26,-1.2860625230440847,-0.6598801540854967,-0.1843846267705482
2018-01-29,-1.2239111813587338,-0.5820583798262965,-0.14287767071384913
2018-01-30,-1.1454669253596705,-0.5362604201289686,-0.1272564404080671
2018-01-31,-1.168899653091054,-0.5295408504406526,-0.11598992240239829
2018-02-01,-1.1631859841648333,-0.5228016188052205,-0.09827710525953429
2018-02-02,-1.1689345366893773,-0.5243566715500361,-0.07548556817253321
2018-02-05,-1.1571741953101304,-0.5254660937572555,-0.054792234113635346
2018-02-06,-1.0648655367581183,-0.42492584722759696,0.01638146002667912
2018-02-07,-0.9435016394006518,-0.25208103977688157,0.11646001475656198
2018-02-08,-0.8070284130327023,-0.09915908131592673,0.2500481862317819
2018-02-09,-0.40433313952672845,0.269371664391175,0.4704094164351228
2018-02-12,-0.4595682369206994,0.1968798251738784,0.4105099579009651
2018-02-13,-0.40340487975017525,0.2467913185133902,0.42364743930550663
2018-02-14,-0.4097845529150861,0.21266464468859494,0.3780849535272735
2018-02-22,-0.2870373799547728,0.27372522327499804,0.3606024267303192
2018-02-23,-0.3650812468585807,0.19241551833373594,0.3147682578213908
2018-02-26,-0.36670329205955143,0.19701134018293984,0.3219546577076796
2018-02-27,-0.3359073403769426,0.23153932619387785,0.33704660382953927
2018-02-28,-0.3019091235915645,0.26914063943592503,0.33611367561520694
2018-03-01,-0.2770227900245196,0.27208394768509725,0.30394709177939994
2018-03-02,-0.2697705021007894,0.2690598405325004,0.30548121343514845
2018-03-05,-0.2730708174729341,0.2598381959833226,0.2939525687831171
2018-03-06,-0.2772849402291935,0.2682801647483518,0.3000908805549705
2018-03-07,-0.3251847526411715,0.22479539921621966,0.27002114003493566
2018-03-08,-0.34809349203302004,0.2091046952691813,0.2608636020312645
2018-03-09,-0.3606197637743703,0.19542346210680583,0.2566992450657464
2018-03-12,-0.34137848224442324,0.1904577957075031,0.2550587074096783
2018-03-13,-0.34601395265835044,0.1817687763895136,0.2508729678006841
2018-03-14,-0.38812433170065047,0.13583076297507193,0.22807191319857228
2018-03-15,-0.39518812554204935,0.13652305463729017,0.2253310404388041
2018-03-16,-0.3919710664137451,0.13769087457563486,0.22633451571801194
2018-03-19,-0.4409933477599237,0.13127748942611644,0.23724432202771684
2018-03-20,-0.4434901502620022,0.13072598791882423,0.23933306579799257
2018-03-21,-0.45318191044260253,0.09391545981941432,0.22037569411012659
2018-03-22,-0.43533146471418627,0.10879116795463108,0.22420656709311704
2018-03-23,-0.3439793013470696,0.2191290564677654,0.33018767038133984
2018-03-26,-0.3275752233409955,0.27098072709454774,0.3906634301971689
2018-03-27,-0.3305643904944768,0.27351798865935584,0.3966718896794416
2018-03-28,-0.3008005255920503,0.32249008661273226,0.4202481919481867
2018-03-29,-0.2800066546000755,0.3162217753409601,0.42433563185259326
2018-03-30,-0.26558348721642966,0.31178344238577177,0.3936432532069617
2018-04-02,-0.2571308385521236,0.3130509954681112,0.3909020325129802
2018-04-03,-0.2850555111840487,0.2644669929739091,0.35708247110504504
2018-04-04,-0.26932217450204116,0.2647901798800812,0.342335860082561
2018-04-09,-0.26370942136734793,0.2691322757846425,0.34162926331496657
2018-04-10,-0.17812001067042582,0.3624272315085657,0.38755566133517655
2018-04-11,-0.1566557390262516,0.35746309964576767,0.35230855867497246
2018-04-12,-0.12232455581720611,0.3681921140224698,0.3476180160561186
2018-04-13,-0.09383022054466537,0.35960781400905834,0.31918432997047047
2018-04-16,-0.03686156911462427,0.4286940861908003,0.3601842833707916
2018-04-17,-0.03027853658223433,0.4274452625800443,0.36244503452750276
2018-04-18,0.019369498195379583,0.41707850619754877,0.3312111519823352
2018-04-19,0.06736391493809663,0.4354747917456914,0.30290173287692135
2018-04-20,0.1026792563962894,0.44734118320235794,0.29342497221526387
2018-04-23,0.11728580716098998,0.43666301495545684,0.27489658506912357
2018-04-24,0.22007638910765062,0.5184125468322939,0.3052565513986743
2018-04-25,0.2608796165576889,0.5160465581217201,0.28579171942440934
2018-04-26,0.2718474019861117,0.489182686197859,0.23393373102601392
2018-04-27,0.29197955073449655,0.4869828651930105,0.22797945790894167
2018-05-02,0.2713581485778734,0.48529746980593813,0.2333416103958541
2018-05-03,0.26988219771685995,0.4839175868449056,0.2358601608236656
2018-05-04,0.28901235287837873,0.457337000432542,0.2028031439131765
2018-05-07,0.32519654550704863,0.48129497858735537,0.20259438722381412
2018-05-08,0.3659780575837753,0.4920396824150985,0.18822952780645935
2018-05-09,0.3725674808028065,0.4764065540516801,0.15751511982634367
2018-05-10,0.4201699336988534,0.4796724335060423,0.12459351816677684
2018-05-11,0.5361044003749184,0.45584129180321986,0.038703870870994465
2018-05-14,0.5515110283358152,0.4316108933785662,-0.022029580660883438
2018-05-15,0.5360374784249082,0.3189623888561474,-0.11522116303358501
2018-05-16,0.5389991648025478,0.22381792317988686,-0.24277966797126638
2018-05-17,0.24509923069043724,-0.1469604369879253,-0.5798668172782061
2018-05-18,0.34036290444894807,-0.1047766946900928,-0.5676392389209939
2018-05-21,0.2928002534044915,-0.1595778605565355,-0.5941245960626047
2018-05-22,0.31035697156815706,-0.16368070854234704,-0.5947394068094942
2018-05-23,0.26700330658526955,-0.2107406190901983,-0.6375004430494483
2018-05-24,0.26939915268558134,-0.225677412635743,-0.6614831509009227
2018-05-25,0.26555000488789476,-0.23626040558362008,-0.6833029818943748
2018-05-28,0.21851180911375118,-0.26793108134507354,-0.7042199697698932
2018-05-29,0.15864510975633905,-0.31315996488962056,-0.7146432700021021
2018-05-30,0.2497487560154321,-0.2387335167691946,-0.624092600131773
2018-05-31,0.28238431913245055,-0.16317764171366472,-0.5987596533799271
2018-06-01,0.2808101465909433,-0.16185995951605192,-0.5934977422227706
2018-06-04,0.3271135344564516,-0.117612953920673,-0.541111887953147
2018-06-05,0.33992758778198523,-0.11434064552845258,-0.5305412690562602
2018-06-06,0.34505223211838937,-0.12293096867169567,-0.532202855386489
2018-06-07,0.34251629243458503,-0.12594158317860138,-0.5281174216742522
2018-06-08,0.3845579385576829,-0.0864408530259277,-0.5113793892697778
2018-06-11,0.39332488242636854,-0.09321092426290242,-0.5161325658702811
2018-06-12,0.41072978818545663,-0.07089055536259503,-0.508833598935831
2018-06-13,0.4102337970191126,-0.08295914743103489,-0.5114870470224152
2018-06-14,0.3998284965404317,-0.09208777176072547,-0.5136089832744581
2018-06-15,0.43697334466974863,-0.11238865899235759,-0.5316528480299105
2018-06-19,0.39747540914849483,-0.008148831820156155,-0.36242931084531554
2018-06-20,0.3542886405068134,-0.008381438295151969,-0.34428477378570904
2018-06-21,0.3392686561706883,-0.013432748921541601,-0.3328821039845889
2018-06-22,0.2582549158853191,-0.1259817134822723,-0.4401297126963402
2018-06-25,0.32215312691740033,-0.12966365712708264,-0.46034785496605396
2018-06-26,0.31059301434549064,-0.11349855747067553,-0.43757407140352644
2018-06-27,0.33582045850368003,-0.09645104507296048,-0.4389531302716252
2018-06-28,0.24968580425278375,-0.13985493742587818,-0.46011350622599684
2018-06-29,0.30170389448233115,-0.03650868522965865,-0.1841191799906009
2018-07-02,0.5157671910637276,0.19487708087946468,-0.03087653346458395
2018-07-03,0.4738067524187137,0.19490426586690196,-0.012256758538972434
2018-07-04,0.4832957743743608,0.1993406454200558,-0.011235416792163699
2018-07-05,0.4691248127433775,0.19453249237913875,-0.008611298344680086
2018-07-06,0.38689089141524313,0.11409314573048761,-0.06891585079145313
2018-07-09,0.5345516193950283,0.265921464155211,0.022917399453225865
2018-07-10,0.5086447238901671,0.24673933462509312,0.024927351979790978
2018-07-11,0.5282182142924334,0.27169701201568136,0.04777840731897169
2018-07-12,0.5617392403306377,0.2553474886287639,0.0422181874193663
2018-07-13,0.5458656719650722,0.24026093447543054,0.03377289076507327
2018-07-16,0.5484443711931057,0.24685273947935002,0.02827566969878991
2018-07-17,0.5233046877082139,0.22801006387150405,0.018242356476739628
2018-07-18,0.5178226688730464,0.20659499205294374,-0.009604620244896108
2018-07-19,0.4963849563400508,0.19794296105502604,-0.01701040238312794
2018-07-20,0.46251353709366005,0.2493009443735436,0.04757098882199088
2018-07-23,0.423700301092741,0.2774737593489674,0.11885752258973356
2018-07-24,0.3970786317823068,0.28870231458175677,0.1593852179558369
2018-07-25,0.4815611587399598,0.2860795252150406,0.1146457984749072
2018-07-26,0.5425551176896816,0.3099055326085407,0.10662935128674046
2018-07-27,0.55225480626891,0.306132356125992,0.09269373425467187
2018-07-30,0.5153874900871619,0.3089235304249704,0.1120129831994666
2018-07-31,0.538422772134968,0.2741102575257607,0.0770665925361493
2018-08-01,0.5776563644928739,0.3033270748567671,0.10515234458504738
2018-08-02,0.6189375132521331,0.35864102737753084,0.1566350134765055
2018-08-03,0.5999655782188557,0.3653630834206278,0.17873430280887057
2018-08-06,0.5892996575425633,0.36545275236291574,0.19372840689408752
2018-08-07,0.708396273380257,0.4989164238444964,0.28807557269957873
2018-08-08,0.7182389242358771,0.5186667717705878,0.30575536843026346
2018-08-09,0.7643784547192132,0.5939496388138658,0.3520963212007441
2018-08-10,0.7554565373407793,0.5909643934314341,0.35344171712933103
2018-08-13,0.7331084459921611,0.5633714366868432,0.3289908222699597
2018-08-14,0.7328742300918335,0.5620152517455924,0.3275124653989919
2018-08-15,0.8016842401990291,0.6360298115764216,0.36787780490559746
2018-08-16,0.7601088726834095,0.6055929627695933,0.3487619792527962
2018-08-17,0.7679467066261839,0.6201830555747214,0.368110718077743
2018-08-20,0.7810922341829933,0.6594071126085866,0.4235975900849401
2018-08-21,0.82601058169131,0.7080107610719024,0.457593174336524
2018-08-22,0.8177380689617413,0.7073181316486977,0.4534990515174612
2018-08-23,0.791372774765732,0.6504295363824872,0.39047926756356194
2018-08-24,0.7443311735024033,0.590383095978579,0.34541648523936597
2018-08-27,0.7930023779858015,0.6544811307135252,0.38695745926495545
2018-08-28,0.7743813329950024,0.6049703787130835,0.343055861223917
2018-08-29,0.7709642899397505,0.6004297651826265,0.3289117092723567
2018-08-30,0.7812491437811133,0.6082743686661017,0.3351514715433271
2018-08-31,0.7567250515041714,0.607368372309161,0.3316622336447855
2018-09-03,0.737809591493298,0.5756101215653254,0.31525381596262725
2018-09-04,0.7636880108420044,0.606342252057757,0.32402384952448277
2018-09-05,0.829732489805729,0.6617796482233427,0.3540173077362568
2018-09-06,0.8226110945391271,0.6700687220552872,0.3648838980280333
2018-09-07,0.8252200910225123,0.6857033941684125,0.3719644602181602
2018-09-10,0.8228285813444565,0.6958127216349637,0.3898579696596038
2018-09-11,0.855222561494534,0.6125981689113539,0.25873595519774706
2018-09-12,0.8865151192284285,0.6175562563671345,0.24396984154157939
2018-09-13,0.9323532475772549,0.646678335123095,0.24125017643266794
2018-09-14,0.9319365506765663,0.6494795750238095,0.24120746743108515
2018-09-17,0.9293343950036378,0.6184032353777349,0.2091732623878556
2018-09-18,1.0101769818649362,0.689967897310461,0.2553436680845415
2018-09-19,1.0005693314715385,0.6405731996029203,0.22045763187114562
2018-09-20,1.0158573390234957,0.6209778036166895,0.19769904511171918
2018-09-21,1.054315412637124,0.7148570443584326,0.2612970319615255
2018-09-25,0.9024592087097698,0.5055957253798768,0.11432471169343732
2018-09-26,0.9463725180150555,0.5289476446510836,0.11186135860058814
2018-09-27,0.9414285000501014,0.516561028709805,0.09812362347267356
2018-09-28,0.9981132813446012,0.5332331271810226,0.07079107723618283
2018-10-08,1.2612409071679855,0.8491263003647237,0.2797284440732812
2018-10-09,1.1764335782760915,0.7415092644548416,0.21160560759720176
2018-10-10,1.170550827643614,0.741599839195549,0.20817178935079825
2018-10-11,1.3425066665200074,0.9536902147422861,0.3796078063539173
2018-10-12,1.3318561827941937,0.9799170284647,0.383745957231525
2018-10-15,1.3396736426125515,1.0011111970961613,0.40794260914366576
2018-10-16,1.3419264492170755,0.9852081409321618,0.40287151722765585
2018-10-17,1.323903759545925,0.9823965718444969,0.4213344976252148
2018-10-18,1.3668990603817783,1.0618207021025896,0.4907569805415862
2018-10-19,1.431303131367731,1.1936836288716595,0.5882697883838909
2018-10-22,1.5034043858924442,1.2754901955833173,0.6720598135958128
2018-10-23,1.5774826319956523,1.3643770995605444,0.7020326326535846
2018-10-24,1.5477413336470311,1.3411886494880163,0.6753375358479619
2018-10-25,1.5193270137387291,1.3427294380619301,0.698038323452216
2018-10-26,1.4920908115124198,1.3286063255045222,0.7023834553753825
2018-10-29,1.446408844506504,1.4511000238937497,0.8041764559571567
2018-10-30,1.436944719409882,1.4610958018527336,0.8177143121790342
2018-10-31,1.4569334936338396,1.4880990312080513,0.8530923531600585
2018-11-01,1.3992346680062464,1.4361399511130235,0.8167259429597726
2018-11-02,1.4286332973254257,1.5131753740608787,0.8598007488297219
2018-11-05,1.449384712636035,1.5168978353941514,0.846760930154693
2018-11-06,1.4657311808261628,1.5188402984862956,0.8322039604344141
2018-11-07,1.415293007271044,1.4215188850302507,0.7404065034505483
2018-11-08,1.4062885886310248,1.4001379020307791,0.7238878665936863
2018-11-09,1.3773561491167963,1.3872060940816253,0.7246151653960515
2018-11-12,1.3816853353610257,1.39002117675961,0.7288374334751412
2018-11-13,1.3856734189620274,1.3857046171170881,0.7230828366287083
2018-11-14,1.4026666041117672,1.405354137341181,0.7340514154889654
2018-11-15,1.3690335747671178,1.3480959778227455,0.7016312554822705
2018-11-16,1.3731831073008465,1.3477229722927344,0.7007327555924967
2018-11-19,1.3725767977426122,1.3422197357207672,0.7011258853829611
2018-11-20,1.392116336739384,1.361332993114672,0.7098103006289641
2018-11-21,1.388288050026629,1.323805543968246,0.6788287201255906
2018-11-22,1.4104347572543696,1.3274400069328909,0.6732299073438474
2018-11-23,1.4363463661650966,1.3544518943590416,0.705168833739105
2018-11-26,1.4505983770275148,1.351866330609084,0.6961959642914513
2018-11-27,1.4234293620230924,1.2997473875280408,0.6588196465986288
2018-11-28,1.4371138598833468,1.3153527950270392,0.6705740106190204
2018-11-29,1.4489661345209361,1.321229806745187,0.6736712905940023
2018-11-30,1.4472643400277696,1.3266037191755686,0.6831757514574242
2018-12-03,1.5202584062074214,1.398992381327024,0.7199222119475427
2018-12-04,1.5145682316565285,1.3985625828332608,0.7239425358271446
2018-12-05,1.5098712887355905,1.3794872527120616,0.7145134519967429
2018-12-06,1.4959249754577515,1.3549703534651931,0.701866907725866
2018-12-07,1.4910742938964696,1.3421556260542478,0.6938833353024744
2018-12-10,1.505026946707813,1.3424135826598382,0.6932265925463783
2018-12-11,1.5104612479851107,1.331572289231292,0.6694588642976499
2018-12-12,1.529116184906172,1.328090693136855,0.65320430450521
2018-12-13,1.5528146483149918,1.3442473552099001,0.6695142048691344
2018-12-14,1.5763145464434676,1.3462487724756367,0.6638736198104668
2018-12-17,1.5730191268107718,1.3442904080546458,0.6643310828837623
2018-12-18,1.5743614205199017,1.3471248452040843,0.6633234921873327
2018-12-19,1.5457203351893818,1.289847561361418,0.5990713679938893
2018-12-20,1.5267827472612256,1.2950096653689909,0.613236437927174
2018-12-21,1.5300006153140948,1.3102865896954525,0.6311138935022378
2018-12-24,1.4595892711666838,1.1534272095999112,0.5214782974089233
2018-12-25,1.4515493969860978,1.1461084619740853,0.5180460902297529
2018-12-26,1.4316030832880002,1.1184807479530283,0.5028646277331794
2018-12-27,1.4146312748734364,1.1184194998016495,0.5188535728213555
2018-12-28,1.3352264719793612,1.1044490277912957,0.6349015274750777
2019-01-02,1.1403426021129883,0.8502644746705513,0.4651798132210302
2019-01-03,1.135434368170729,0.8512462422135393,0.47042984282480027
2019-01-04,1.1865157379441198,0.9118072278644287,0.5078936033465582
2019-01-07,0.9769118150154829,0.6712633722389694,0.30922361391099873
2019-01-08,0.9383451493928124,0.5959612183637593,0.2505887394650911
2019-01-09,0.9333901372152744,0.5973662401125687,0.23561107989717617
2019-01-10,0.9324053303881175,0.5968834824687252,0.22953522817161942
2019-01-11,0.9749991629793049,0.6065699256608893,0.1989668833414936
2019-01-14,0.9315969656409444,0.5296989733242173,0.11299238079411665
2019-01-15,0.8683078566708647,0.43267613876483213,0.025327228887542283
2019-01-16,0.637079785405044,0.19651641061716482,-0.16694338655617313
2019-01-17,0.5063910767428202,0.05237534613554479,-0.26400767292745114
2019-01-18,0.6486516932247782,0.11428638740557286,-0.26053329772411166
2019-01-21,0.688183225677845,0.11975334914008644,-0.27978538201633457
2019-01-22,0.744808033908158,0.14008142625849637,-0.2833600953395106
2019-01-23,0.7467143423846037,-0.043952697126146315,-0.4332221925268613
2019-01-24,0.7572251869884955,-0.05867431847378801,-0.454906532785786
2019-01-25,0.7895243596729338,-0.0694223896608184,-0.5014150908683876
2019-01-28,0.8245689105738372,-0.07146993105391251,-0.5054060553474992
2019-01-29,0.668242137740274,-0.27024550216289833,-0.6443680316674961
2019-01-30,0.6536830762650976,-0.2907442812495221,-0.6574580591252734
2019-01-31,0.737820669884437,-0.23153286466782305,-0.6452183342405235
2019-02-01,0.7383882150281963,-0.23279049806865,-0.6426222967786908
2019-02-11,0.7289119326097685,-0.21028474527858898,-0.6207957557721882
2019-02-12,0.6800100586562141,-0.30018221468014106,-0.6892583316645852
2019-02-13,0.7521671056293426,-0.24071447091178072,-0.6369768759046576
2019-02-14,0.7427832335187943,-0.24775311854949414,-0.6367706061015918
2019-02-15,0.8170390074878136,-0.17754424459490292,-0.5872403366035177
2019-02-18,0.9112133901413131,-0.08498958540376435,-0.5278718288739346
2019-02-19,0.9090566807520457,-0.08404746788593115,-0.5291594472827685
2019-02-20,0.8863619603409835,-0.10764948842718365,-0.5506604542362884
2019-02-21,0.8305170052930729,-0.17119032991036567,-0.5892315568386474
2019-02-22,0.8089172331052765,-0.11943650853770753,-0.5240809976713431
2019-02-25,1.2197818444892612,0.4605378126412394,-0.08198482690085733
2019-02-26,1.1744748223011818,0.4824066143718709,-0.06787502952477714
2019-02-27,1.1480083080575694,0.48440041486722396,-0.045128223653817426
2019-02-28,1.0988390630623184,0.483095202959354,0.016764251376952033
2019-03-01,1.0887394543558033,0.5637552173969761,0.08559441873685265
2019-03-04,1.0666785459448789,0.5474632899025668,0.07835430808964425
2019-03-05,1.045730028372274,0.5397529119716826,0.08601042107287679
2019-03-06,0.9600679986249719,0.4665442255109933,0.04593694249726192
2019-03-07,1.0105373727417588,0.5270131532585731,0.08510408075479153
2019-03-08,1.1502122106948767,0.7478671027355468,0.31211346891139125
2019-03-11,1.0957342711112188,0.6932857890121399,0.27177320648897924
2019-03-12,1.0989464729447025,0.6924037590806992,0.26685062156734246
2019-03-13,1.0343798116508716,0.6747096099738337,0.28375954052036245
2019-03-14,1.008741798152991,0.6746091771116562,0.30356270197945084
2019-03-15,1.004220008436179,0.6828386861331669,0.31655557735118467
2019-03-18,1.0417855763144146,0.7356148355944121,0.3531892242809725
2019-03-19,1.0137689963303143,0.707948152557566,0.33452754254591716
2019-03-20,1.0222016213418086,0.7076815995786245,0.3309866421475217
2019-03-21,0.9975733412733452,0.6841923470132552,0.3143630930734007
2019-03-22,0.9872895528893205,0.657778709659171,0.29233450417783746
2019-03-25,1.0729486654623832,0.7490381706997215,0.3594512836412316
2019-03-26,1.0508530705711727,0.724175073896633,0.35135899089691686
2019-03-27,1.0553411268268547,0.738790403916416,0.36346344877333114
2019-03-28,1.049564691064387,0.7341594082801143,0.3615439832423531
2019-03-29,1.1351089905562057,0.8828622064296027,0.43951711923468884
2019-04-01,1.161089338483026,0.9084009153738922,0.4621323634001897
2019-04-02,1.2183948871829882,0.9105597699680409,0.43879050617241233
2019-04-03,1.2046839430654896,0.8759080798032691,0.4114547349176291
2019-04-04,1.2197082220182767,0.8815092074312576,0.4109119795566318
